tempo,valore
1655600400,38.256
1655601300,31.353
1655602200,31.47
1655603100,34.098
1655604000,37.21
1655604900,35.414
1655605800,32.112
1655606700,29.715
1655607600,37.554
1655608500,32.15
1655609400,31.584
1655610300,29.616
1655611200,33.387
1655612100,31.413
1655613000,32.811
1655613900,34.542
1655614800,32.57
1655615700,28.217
1655616600,33.609
1655617500,32.4
1655618400,32.994
1655619300,32.919
1655620200,34.214
1655621100,30.72
1655622000,33.658
1655622900,33.504
1655623800,36.192
1655624700,31.593
1655625600,30.912
1655626500,32.566
1655627400,34.5
1655628300,38.448
1655629200,33.696
1655630100,32.688
1655631000,29.945
1655631900,40.425
1655632800,30.346
1655633700,34.722
1655634600,36.492
1655635500,36.49
1655636400,31.65
1655637300,35.742
1655638200,34.704
1655639100,35.472
1655640000,33.561
1655640900,34.791
1655641800,31.44
1655642700,42.192
1655643600,29.596
1655644500,34.714
1655645400,38.514
1655646300,37.558
1655647200,36.096
1655648100,39.696
1655649000,32.868
1655649900,36.71
1655650800,35.934
1655651700,36.854
1655652600,36.114
1655653500,32.994
1655654400,41.568
1655655300,33.006
1655656200,40.167
1655657100,33.264
1655658000,36.393
1655658900,35.511
1655659800,33.129
1655660700,38.218
1655661600,34.666
1655662500,31.452
1655663400,34.482
1655664300,36.624
1655665200,35.702
1655666100,33.674
1655667000,35.262
1655667900,34.272
1655668800,31.566
1655669700,37.296
1655670600,32.859
1655671500,31.526
1655672400,34.098
1655673300,38.352
1655674200,31.863
1655675100,36.48
1655676000,32.037
1655676900,35.826
1655677800,32.286
1655678700,32.544
1655679600,33.138
1655680500,39.954
1655681400,30.982
1655682300,30.432
1655683200,33.878
1655684100,40.386
1655685000,32.746
1655685900,34.446
1655686800,30.89
1655687700,38.976
1655688600,31.767
1655689500,31.497
1655690400,30.192
1655691300,32.822
1655692200,36.183
1655693100,31.882
1655694000,61.902
1655694900,69.984
1655695800,63.234
1655696700,63.158
1655697600,65.634
1655698500,66.012
1655699400,62.658
1655700300,64.242
1655701200,64.166
1655702100,67.258
1655703000,76.032
1655703900,78.702
1655704800,79.026
1655705700,81.006
1655706600,84.086
1655707500,84.746
1655708400,84.816
1655709300,84.828
1655710200,88.299
1655711100,88.053
1655712000,87.282
1655712900,87.706
1655713800,87.478
1655714700,87.657
1655715600,88.848
1655716500,89.211
1655717400,89.532
1655718300,90.842
1655719200,90.598
1655720100,89.796
1655721000,92.862
1655721900,92.688
1655722800,91.566
1655723700,94.992
1655724600,99.455
1655725500,96.276
1655726400,95.895
1655727300,94.245
1655728200,96.45
1655729100,96.978
1655730000,95.232
1655730900,98.046
1655731800,97.152
1655732700,98.343
1655733600,98.841
1655734500,99.63
1655735400,100.338
1655736300,99.582
1655737200,99.108
1655738100,99.382
1655739000,99.35
1655739900,97.995
1655740800,96.489
1655741700,94.398
1655742600,91.93
1655743500,89.494
1655744400,87.072
1655745300,84.729
1655746200,82.128
1655747100,81.042
1655748000,76.582
1655748900,65.748
1655749800,65.973
1655750700,65.106
1655751600,53.568
1655752500,49.71
1655753400,47.29
1655754300,45.822
1655755200,33.033
1655756100,33.483
1655757000,34.908
1655757900,36.65
1655758800,29.1
1655759700,36.21
1655760600,36.816
1655761500,30.69
1655762400,32.7
1655763300,39.263
1655764200,31.659
1655765100,36.969
1655766000,36.144
1655766900,32.526
1655767800,33.234
1655768700,36.624
1655769600,31.692
1655770500,30.72
1655771400,36.948
1655772300,32.919
1655773200,34.638
1655774100,33.6
1655775000,32.304
1655775900,32.774
1655776800,30.49
1655777700,34.058
1655778600,36.048
1655779500,32.806
1655780400,45.552
1655781300,53.202
1655782200,54.393
1655783100,53.511
1655784000,56.688
1655784900,63.83
1655785800,63.322
1655786700,64.752
1655787600,63.696
1655788500,65.433
1655789400,75.408
1655790300,82.56
1655791200,80.748
1655792100,81.954
1655793000,85.19
1655793900,84.41
1655794800,84.502
1655795700,85.122
1655796600,87.638
1655797500,86.466
1655798400,85.788
1655799300,87.531
1655800200,87.648
1655801100,86.976
1655802000,88.926
1655802900,90.969
1655803800,89.463
1655804700,90.074
1655805600,90.384
1655806500,90.567
1655807400,93.11
1655808300,94.454
1655809200,92.362
1655810100,95.25
1655811000,95.878
1655811900,94.482
1655812800,94.934
1655813700,94.33
1655814600,95.598
1655815500,96.72
1655816400,97.178
1655817300,96.318
1655818200,94.934
1655819100,94.272
1655820000,95.722
1655820900,95.318
1655821800,97.563
1655822700,96.672
1655823600,94.224
1655824500,92.862
1655825400,90.594
1655826300,92.054
1655827200,85.968
1655828100,82.023
1655829000,80.832
1655829900,77.558
1655830800,75.994
1655831700,76.782
1655832600,74.544
1655833500,73.37
1655834400,62.486
1655835300,61.728
1655836200,62.218
1655837100,61.21
1655838000,52.734
1655838900,48.71
1655839800,47.45
1655840700,48.078
1655841600,34.626
1655842500,35.1
1655843400,37.083
1655844300,32.43
1655845200,34.826
1655846100,35.388
1655847000,33.514
1655847900,34.742
1655848800,38.025
1655849700,31.719
1655850600,34.704
1655851500,34.944
1655852400,38.736
1655853300,34.866
1655854200,30.48
1655855100,31.182
1655856000,41.568
1655856900,35.088
1655857800,33.648
1655858700,30.297
1655859600,41.184
1655860500,31.44
1655861400,31.287
1655862300,40.692
1655863200,33.516
1655864100,32.964
1655865000,35.702
1655865900,34.08
1655866800,45.398
1655867700,49.671
1655868600,50.09
1655869500,52.206
1655870400,56.592
1655871300,59.511
1655872200,62.16
1655873100,61.034
1655874000,58.782
1655874900,60.23
1655875800,72.326
1655876700,67.306
1655877600,65.366
1655878500,71.712
1655879400,74.514
1655880300,81.522
1655881200,78.606
1655882100,84.642
1655883000,77.75
1655883900,78.759
1655884800,78.99
1655885700,83.21
1655886600,86.334
1655887500,80.41
1655888400,87.936
1655889300,86.054
1655890200,83.818
1655891100,86.937
1655892000,86.007
1655892900,87.302
1655893800,87.456
1655894700,88.49
1655895600,86.583
1655896500,88.848
1655897400,89.222
1655898300,88.839
1655899200,87.878
1655900100,87.924
1655901000,88.534
1655901900,89.162
1655902800,86.15
1655903700,85.566
1655904600,84.135
1655905500,83.721
1655906400,83.682
1655907300,83.694
1655908200,84.45
1655909100,83.406
1655910000,79.824
1655910900,78.354
1655911800,80.832
1655912700,80.134
1655913600,74.16
1655914500,74.196
1655915400,72.126
1655916300,73.44
1655917200,75.062
1655918100,71.259
1655919000,72.048
1655919900,68.958
1655920800,57.264
1655921700,58.398
1655922600,56.628
1655923500,56.63
1655924400,50.352
1655925300,49.326
1655926200,43.968
1655927100,50.39
1655928000,29.693
1655928900,39.435
1655929800,32.709
1655930700,30.576
1655931600,34.752
1655932500,33.098
1655933400,32.746
1655934300,35.318
1655935200,28.85
1655936100,32.13
1655937000,32.19
1655937900,38.178
1655938800,32.178
1655939700,29.244
1655940600,34.29
1655941500,31.65
1655942400,31.574
1655943300,34.81
1655944200,28.198
1655945100,30.9
1655946000,39.573
1655946900,32.736
1655947800,28.003
1655948700,34.827
1655949600,30.069
1655950500,31.764
1655951400,33.534
1655952300,29.608
1655953200,48.144
1655954100,50.474
1655955000,50.91
1655955900,51.322
1655956800,58.302
1655957700,66.24
1655958600,60.18
1655959500,61.614
1655960400,61.074
1655961300,61.248
1655962200,67.95
1655963100,72.182
1655964000,70.818
1655964900,74.976
1655965800,79.43
1655966700,82.954
1655967600,83.838
1655968500,82.886
1655969400,86.292
1655970300,86.844
1655971200,84.354
1655972100,84.174
1655973000,85.114
1655973900,85.344
1655974800,90.566
1655975700,90.144
1655976600,89.594
1655977500,89.904
1655978400,87.015
1655979300,87.57
1655980200,89.52
1655981100,89.99
1655982000,90.72
1655982900,88.32
1655983800,89.079
1655984700,87.582
1655985600,86.234
1655986500,87.302
1655987400,84.174
1655988300,86.304
1655989200,86.4
1655990100,84.202
1655991000,83.93
1655991900,85.008
1655992800,83.646
1655993700,86.784
1655994600,85.018
1655995500,84.489
1655996400,84.24
1655997300,83.118
1655998200,84.096
1655999100,83.058
1656000000,80.556
1656000900,78.874
1656001800,79.306
1656002700,78.518
1656003600,78.458
1656004500,76.08
1656005400,74.103
1656006300,74.517
1656007200,64.452
1656008100,60.358
1656009000,60.786
1656009900,59.886
1656010800,52.09
1656011700,44.88
1656012600,49.488
1656013500,49.2
1656014400,32.13
1656015300,32.688
1656016200,32.757
1656017100,36.96
1656018000,33.158
1656018900,31.476
1656019800,33.216
1656020700,30.924
1656021600,37.466
1656022500,29.033
1656023400,32.601
1656024300,36.123
1656025200,29.945
1656026100,33.6
1656027000,37.698
1656027900,32.726
1656028800,28.838
1656029700,37.026
1656030600,30.018
1656031500,38.518
1656032400,29.53
1656033300,32.234
1656034200,37.296
1656035100,31.2
1656036000,29.83
1656036900,32.964
1656037800,35.637
1656038700,31.899
1656039600,44.709
1656040500,49.995
1656041400,50.294
1656042300,49.99
1656043200,55.313
1656044100,58.224
1656045000,61.402
1656045900,61.27
1656046800,60.546
1656047700,62.534
1656048600,72.384
1656049500,72.89
1656050400,72.75
1656051300,78.288
1656052200,78.249
1656053100,80.986
1656054000,80.054
1656054900,83.568
1656055800,83.386
1656056700,83.078
1656057600,81.802
1656058500,81.756
1656059400,84.018
1656060300,83.79
1656061200,86.544
1656062100,85.428
1656063000,89.28
1656063900,88.533
1656064800,80.4
1656065700,87.963
1656066600,89.676
1656067500,83.154
1656068400,85.056
1656069300,86.226
1656070200,84.518
1656071100,84.634
1656072000,87.59
1656072900,88.406
1656073800,88.638
1656074700,86.724
1656075600,74.823
1656076500,86.469
1656077400,82.32
1656078300,77.355
1656079200,74.87
1656080100,71.05
1656081000,65.397
1656081900,69.339
1656082800,71.541
1656083700,69.235
1656084600,69.081
1656085500,70.062
1656086400,70.923
1656087300,69.726
1656088200,64.55
1656089100,67.094
1656090000,68.496
1656090900,65.604
1656091800,68.439
1656092700,64.446
1656093600,55.872
1656094500,54.921
1656095400,52.474
1656096300,53.262
1656097200,45.37
1656098100,44.382
1656099000,45.888
1656099900,43.872
1656100800,29.98
1656101700,37.786
1656102600,32.314
1656103500,31.67
1656104400,35.472
1656105300,32.016
1656106200,32.85
1656107100,31.593
1656108000,32.133
1656108900,36.432
1656109800,29.059
1656110700,36.634
1656111600,29.75
1656112500,37.074
1656113400,28.418
1656114300,30.384
1656115200,34.089
1656116100,32.294
1656117000,31.938
1656117900,36.846
1656118800,26.544
1656119700,30.634
1656120600,33.954
1656121500,30.806
1656122400,29.032
1656123300,32.448
1656124200,33.946
1656125100,34.752
1656126000,46.838
1656126900,44.13
1656127800,48.442
1656128700,44.382
1656129600,54.738
1656130500,55.632
1656131400,48.393
1656132300,54.903
1656133200,55.478
1656134100,56.478
1656135000,56.851
1656135900,58.962
1656136800,59.414
1656137700,58.551
1656138600,60.057
1656139500,60.267
1656140400,61.558
1656141300,63.254
1656142200,62.112
1656143100,64.866
1656144000,65.818
1656144900,64.857
1656145800,65.616
1656146700,66.807
1656147600,67.077
1656148500,68.388
1656149400,63.552
1656150300,67.558
1656151200,68.13
1656152100,64.406
1656153000,68.17
1656153900,68.649
1656154800,68.286
1656155700,69.207
1656156600,68.304
1656157500,68.505
1656158400,60.394
1656159300,59.088
1656160200,58.11
1656161100,58.674
1656162000,51.706
1656162900,49.296
1656163800,45.045
1656164700,49.266
1656165600,30.855
1656166500,33.446
1656167400,39.168
1656168300,28.79
1656169200,34.587
1656170100,37.662
1656171000,34.538
1656171900,33.792
1656172800,32.94
1656173700,32.832
1656174600,30.394
1656175500,34.512
1656176400,32.64
1656177300,32.649
1656178200,34.09
1656179100,37.134
1656180000,29.635
1656180900,32.964
1656181800,32.71
1656182700,35.529
1656183600,35.424
1656184500,31.104
1656185400,29.32
1656186300,39.722
1656187200,33.735
1656188100,33.84
1656189000,32.034
1656189900,33.35
1656190800,32.958
1656191700,36.288
1656192600,34.56
1656193500,32.13
1656194400,34.032
1656195300,36.528
1656196200,29.349
1656197100,37.812
1656198000,33.18
1656198900,31.179
1656199800,29.205
1656200700,36.114
1656201600,31.218
1656202500,36.51
1656203400,30.519
1656204300,29.472
1656205200,36.026
1656206100,28.39
1656207000,34.194
1656207900,34.242
1656208800,33.246
1656209700,31.122
1656210600,32.757
1656211500,35.067
1656212400,30.981
1656213300,33.082
1656214200,32.352
1656215100,29.521
1656216000,29.827
1656216900,33.876
1656217800,29.311
1656218700,32.427
1656219600,33.966
1656220500,30.288
1656221400,32.042
1656222300,27.747
1656223200,35.652
1656224100,30.396
1656225000,30.624
1656225900,34.058
1656226800,31.478
1656227700,31.554
1656228600,35.262
1656229500,29.368
1656230400,32.4
1656231300,36.468
1656232200,32.91
1656233100,32.15
1656234000,28.215
1656234900,39.828
1656235800,32.862
1656236700,30.414
1656237600,29.942
1656238500,33.234
1656239400,40.359
1656240300,31.85
1656241200,30.366
1656242100,31.958
1656243000,40.29
1656243900,33.946
1656244800,34.128
1656245700,30.79
1656246600,36.17
1656247500,33.142
1656248400,34.512
1656249300,34.656
1656250200,35.136
1656251100,40.262
1656252000,32.976
1656252900,32.688
1656253800,33.434
1656254700,41.232
1656255600,35.062
1656256500,36.036
1656257400,33.852
1656258300,32.378
1656259200,37.758
1656260100,30.651
1656261000,32.517
1656261900,34.57
1656262800,34.224
1656263700,39.83
1656264600,31.515
1656265500,32.496
1656266400,31.116
1656267300,32.994
1656268200,39.408
1656269100,33.6
1656270000,33.81
1656270900,30.06
1656271800,35.25
1656272700,36.126
1656273600,33.444
1656274500,35.829
1656275400,39.12
1656276300,32.043
1656277200,31.884
1656278100,32.121
1656279000,33.984
1656279900,38.427
1656280800,33.062
1656281700,34.062
1656282600,32.736
1656283500,37.008
1656284400,30.874
1656285300,32.486
1656286200,33.906
1656287100,37.326
1656288000,33.696
1656288900,30.086
1656289800,30.72
1656290700,37.794
1656291600,33.072
1656292500,32.823
1656293400,32.426
1656294300,34.176
1656295200,31.894
1656296100,33.626
1656297000,31.806
1656297900,34.29
1656298800,58.734
1656299700,58.32
1656300600,61.95
1656301500,58.752
1656302400,61.21
1656303300,63.6
1656304200,64.338
1656305100,63.897
1656306000,65.807
1656306900,66.262
1656307800,76.714
1656308700,83.01
1656309600,80.102
1656310500,86.265
1656311400,79.296
1656312300,78.502
1656313200,76.875
1656314100,81.206
1656315000,77.952
1656315900,84.038
1656316800,86.754
1656317700,87.094
1656318600,87.002
1656319500,88.407
1656320400,88.128
1656321300,90.096
1656322200,91.845
1656323100,93.13
1656324000,93.638
1656324900,92.283
1656325800,94.646
1656326700,94.522
1656327600,94.31
1656328500,95.184
1656329400,96.73
1656330300,94.245
1656331200,93.898
1656332100,94.233
1656333000,92.938
1656333900,93.142
1656334800,94.77
1656335700,93.63
1656336600,93.648
1656337500,92.889
1656338400,92.955
1656339300,92.373
1656340200,92.871
1656341100,95.097
1656342000,93.714
1656342900,92.775
1656343800,91.71
1656344700,92.1
1656345600,91.2
1656346500,91.134
1656347400,88.176
1656348300,88.29
1656349200,86.076
1656350100,84.864
1656351000,82.233
1656351900,81.456
1656352800,74.274
1656353700,70.839
1656354600,65.106
1656355500,61.758
1656356400,55.536
1656357300,48.864
1656358200,48.498
1656359100,48.134
1656360000,29.35
1656360900,33.552
1656361800,34.761
1656362700,30.97
1656363600,29.761
1656364500,36.288
1656365400,28.08
1656366300,33.37
1656367200,29.894
1656368100,28.502
1656369000,39.972
1656369900,32.16
1656370800,29.244
1656371700,28.964
1656372600,36.449
1656373500,30.655
1656374400,31.632
1656375300,32.784
1656376200,29.04
1656377100,30.698
1656378000,30.886
1656378900,33.578
1656379800,30.298
1656380700,29.359
1656381600,27.485
1656382500,36.228
1656383400,29.167
1656384300,29.261
1656385200,46.874
1656386100,51.417
1656387000,52.071
1656387900,51.477
1656388800,56.043
1656389700,62.822
1656390600,60.039
1656391500,60.134
1656392400,59.892
1656393300,60.269
1656394200,72.394
1656395100,75.67
1656396000,71.136
1656396900,77.69
1656397800,81.878
1656398700,77.463
1656399600,81.11
1656400500,85.716
1656401400,84.48
1656402300,83.127
1656403200,84.624
1656404100,83.769
1656405000,84.654
1656405900,81.159
1656406800,80.61
1656407700,84.383
1656408600,85.191
1656409500,84.336
1656410400,82.032
1656411300,84.73
1656412200,87.024
1656413100,79.008
1656414000,81.765
1656414900,79.035
1656415800,79.094
1656416700,80.026
1656417600,81.189
1656418500,79.41
1656419400,79.566
1656420300,78.642
1656421200,84.768
1656422100,81.638
1656423000,81.984
1656423900,81.696
1656424800,81.954
1656425700,83.04
1656426600,82.446
1656427500,82.098
1656428400,85.104
1656429300,83.386
1656430200,84.846
1656431100,84.114
1656432000,81.918
1656432900,79.824
1656433800,78.354
1656434700,77.808
1656435600,77.232
1656436500,75.246
1656437400,71.232
1656438300,68.766
1656439200,61.274
1656440100,57.504
1656441000,56.544
1656441900,54.934
1656442800,47.634
1656443700,41.394
1656444600,49.152
1656445500,44.966
1656446400,28.505
1656447300,30
1656448200,36.346
1656449100,30.162
1656450000,28.86
1656450900,31.85
1656451800,27.862
1656452700,30.096
1656453600,29.212
1656454500,33.867
1656455400,27.285
1656456300,25.354
1656457200,30.65
1656458100,31.575
1656459000,28.657
1656459900,35.346
1656460800,26.958
1656461700,28.137
1656462600,26.026
1656463500,32.64
1656464400,29.136
1656465300,29.078
1656466200,33.618
1656467100,28.898
1656468000,27.561
1656468900,30.948
1656469800,29.148
1656470700,28.771
1656471600,41.77
1656472500,41.786
