Giorno;00:00-00:15;00:15-00:30;00:30-00:45;00:45-01:00;01:00-01:15;01:15-01:30;01:30-01:45;01:45-02:00;02:00-02:15;02:15-02:30;02:30-02:45;02:45-03:00;03:00-03:15;03:15-03:30;03:30-03:45;03:45-04:00;04:00-04:15;04:15-04:30;04:30-04:45;04:45-05:00;05:00-05:15;05:15-05:30;05:30-05:45;05:45-06:00;06:00-06:15;06:15-06:30;06:30-06:45;06:45-07:00;07:00-07:15;07:15-07:30;07:30-07:45;07:45-08:00;08:00-08:15;08:15-08:30;08:30-08:45;08:45-09:00;09:00-09:15;09:15-09:30;09:30-09:45;09:45-10:00;10:00-10:15;10:15-10:30;10:30-10:45;10:45-11:00;11:00-11:15;11:15-11:30;11:30-11:45;11:45-12:00;12:00-12:15;12:15-12:30;12:30-12:45;12:45-13:00;13:00-13:15;13:15-13:30;13:30-13:45;13:45-14:00;14:00-14:15;14:15-14:30;14:30-14:45;14:45-15:00;15:00-15:15;15:15-15:30;15:30-15:45;15:45-16:00;16:00-16:15;16:15-16:30;16:30-16:45;16:45-17:00;17:00-17:15;17:15-17:30;17:30-17:45;17:45-18:00;18:00-18:15;18:15-18:30;18:30-18:45;18:45-19:00;19:00-19:15;19:15-19:30;19:30-19:45;19:45-20:00;20:00-20:15;20:15-20:30;20:30-20:45;20:45-21:00;21:00-21:15;21:15-21:30;21:30-21:45;21:45-22:00;22:00-22:15;22:15-22:30;22:30-22:45;22:45-23:00;23:00-23:15;23:15-23:30;23:30-23:45;23:45-00:00;ex1;ex2;ex3;ex4
04/10/2024;19,19;4,49;16,25;6,98;4,42;16,31;2,88;4,8;0,25;5,54;16,17;0,53;15,63;14,53;17,93;17,44;8,77;0,02;8,82;9,73;9,53;14,0;10,61;1,04;10,25;4,92;3,32;16,08;4,06;22,31;25,62;10,77;41,09;0,89;4,93;31,0;31,24;27,57;11,71;46,89;32,63;29,06;9,13;58,85;16,11;1,82;24,74;39,99;18,39;9,29;6,01;27,84;52,31;30,25;18,21;27,62;35,08;30,48;31,73;11,45;27,34;15,72;26,21;39,32;18,18;27,34;25,05;23,12;12,05;17,99;41,9;12,39;6,94;8,22;24,82;35,57;29,18;16,53;41,65;5,9;13,15;33,56;7,96;11,03;12,88;22,4;16,72;2,37;3,63;16,03;11,78;14,93;19,82;7,23;10,58;5,1;;;;
05/10/2024;4,75;19,0;1,34;7,91;5,25;17,77;10,91;10,95;19,1;11,46;16,44;1,95;17,07;15,55;7,52;18,79;14,55;14,72;13,58;3,16;1,5;15,61;12,28;4,72;2,63;16,13;13,18;35,33;27,35;33,53;19,47;19,59;12,65;32,29;10,02;43,15;40,43;34,01;27,13;0,56;16,99;40,83;37,27;39,99;41,77;54,5;14,73;33,5;32,98;2,7;36,08;21,91;47,21;36,9;40,31;25,97;24,03;19,17;47,42;49,0;35,6;1,33;30,89;2,95;4,59;10,84;9,42;22,7;27,68;14,63;38,8;35,8;8,47;2,36;9,87;40,51;58,71;25,99;43,14;29,38;26,81;0,71;4,15;8,0;4,23;19,17;6,85;17,97;0,43;21,78;16,18;12,89;16,26;3,62;16,02;6,0;;;;
06/10/2024;10,04;5,26;9,42;10,85;1,19;1,48;17,6;1,65;11,02;15,36;15,36;14,57;18,79;0,85;12,56;1,42;11,09;2,07;3,93;2,6;10,83;7,69;6,14;13,93;12,04;2,02;22,89;22,37;5,22;6,0;27,03;1,97;6,8;1,19;22,71;17,97;28,89;43,95;35,55;8,07;22,59;26,91;3,73;25,63;31,01;1,36;14,49;6,78;22,19;41,3;48,9;38,37;40,85;40,07;43,14;41,6;3,25;23,61;24,56;21,58;17,05;0,79;5,0;34,61;44,1;42,51;4,03;5,3;41,72;43,81;40,14;10,59;32,83;34,66;12,84;19,34;17,15;36,16;34,04;8,58;29,75;17,36;28,48;22,62;25,88;3,07;7,65;2,21;16,6;19,33;10,32;1,02;9,28;16,2;8,97;6,0;;;;
07/10/2024;0,9;19,22;2,41;8,49;4,09;11,48;21,16;8,79;8,13;11,91;5,01;2,18;10,78;6,3;2,93;6,52;8,22;14,44;5,16;11,18;20,11;9,61;1,53;14,46;1,75;26,53;19,79;0,85;18,91;1,68;46,49;42,17;37,73;32,17;43,87;9,93;15,06;2,43;40,45;36,14;43,25;28,23;7,32;7,82;29,56;21,52;12,39;14,76;24,21;23,13;39,91;13,02;46,97;45,24;24,86;35,21;50,52;48,53;24,53;41,63;31,72;40,32;20,86;28,62;35,48;35,77;34,73;23,62;19,24;42,95;43,01;14,0;50,57;16,28;1,63;38,52;29,82;20,5;41,01;36,75;26,18;38,22;14,74;13,32;0,71;4,33;22,39;24,9;9,21;19,98;1,9;1,77;6,67;18,98;17,83;5,7;;;;
08/10/2024;13,51;11,76;0,9;4,03;8,66;14,55;18,4;21,41;19,2;3,18;4,66;19,65;6,66;8,48;11,46;13,44;19,69;4,8;23,27;19,27;19,4;5,59;16,78;26,06;17,59;19,54;28,1;6,8;19,88;13,34;45,04;40,69;17,93;0,44;39,24;35,08;11,72;28,27;33,7;24,27;40,98;27,87;23,73;56,94;35,95;37,36;33,37;9,66;36,69;48,59;9,22;26,42;49,45;20,18;44,33;28,11;50,77;14,89;20,22;53,48;25,13;28,91;9,28;21,7;27,21;1,98;4,24;14,64;38,39;1,61;5,88;42,57;5,55;1,22;36,25;29,95;22,73;11,86;33,36;40,68;26,07;33,27;41,03;22,68;37,43;15,2;25,6;7,56;23,85;14,02;12,77;8,05;5,94;25,24;14,91;6,0;;;;
09/10/2024;11,88;16,36;12,3;0,56;10,93;8,2;23,56;3,1;13,74;9,98;7,01;18,19;5,02;19,12;20,75;20,5;7,19;10,61;5,78;15,48;18,39;20,81;8,04;23,21;25,22;17,25;1,9;5,3;13,52;10,32;52,1;54,87;30,59;13,46;3,82;23,5;26,55;36,17;33,81;13,98;48,72;31,41;47,39;34,87;45,09;56,9;31,83;13,8;24,61;46,79;50,41;6,86;40,31;6,83;5,65;10,82;1,9;25,95;1,47;24,64;26,9;11,71;18,0;0,13;6,28;13,13;3,6;24,71;9,37;29,59;11,36;19,18;37,56;40,38;10,7;4,72;4,2;30,45;4,4;10,82;11,4;14,65;23,79;29,57;10,89;24,29;21,33;12,17;21,95;17,18;6,15;19,99;17,38;1,52;20,41;5,7;;;;
10/10/2024;16,55;8,64;14,4;15,48;18,61;0,04;8,9;12,61;2,8;6,43;18,41;14,97;20,85;14,14;19,95;14,18;3,79;10,29;1,32;16,92;5,06;23,14;23,7;23,24;23,77;13,47;3,56;1,71;20,32;10,8;48,56;46,17;20,43;5,45;42,56;48,35;12,11;16,54;14,64;6,93;0,22;25,78;41,5;22,85;36,92;43,18;26,49;30,37;10,38;2,74;1,07;32,0;38,09;15,95;49,53;8,36;24,4;18,53;24,12;23,75;4,21;28,01;24,01;18,28;22,84;28,65;32,47;27,71;17,21;28,22;8,65;25,65;19,21;38,48;19,31;35,71;15,66;36,36;13,46;13,35;17,46;3,62;25,27;29,78;24,31;24,2;26,62;21,4;14,65;22,62;5,72;20,51;10,82;14,22;2,88;6,3;;;;
11/10/2024;11,79;5,52;21,02;10,34;13,73;22,93;15,06;19,3;12,68;7,78;5,86;6,05;2,03;5,07;20,03;14,86;23,92;24,15;7,8;7,38;8,33;3,97;5,8;18,12;13,33;25,74;21,07;19,4;26,39;44,12;15,45;4,62;26,95;6,27;30,02;44,09;22,57;18,09;35,06;20,49;26,51;3,08;4,89;9,87;6,82;11,8;39,64;9,11;38,89;25,66;13,97;8,9;1,61;42,92;31,86;39,31;7,0;32,98;33,77;43,56;15,85;2,54;9,71;21,45;57,69;29,45;20,36;34,72;9,46;26,35;1,72;22,9;46,22;31,05;24,5;31,99;15,24;28,5;32,25;9,4;5,2;13,11;13,61;31,62;33,27;40,7;20,12;2,36;10,2;23,53;27,29;23,56;13,17;1,76;0,95;7,5;;;;
12/10/2024;20,87;18,18;17,23;7,4;1,56;4,84;20,74;23,16;27,12;22,37;9,23;3,13;26,67;19,03;14,99;21,62;13,32;26,32;0,66;26,83;9,48;18,75;2,41;1,74;27,89;15,34;13,85;30,56;11,65;42,84;45,57;25,86;40,98;35,23;11,8;50,87;35,14;38,06;23,47;52,79;6,07;23,6;0,04;32,25;37,6;22,18;6,19;19,55;24,74;37,8;34,05;16,55;19,21;42,87;3,67;48,89;8,3;5,23;9,23;10,54;27,03;5,6;24,9;33,29;15,67;15,96;3,49;13,76;2,1;32,8;47,13;13,48;46,38;19,62;34,05;15,7;8,86;31,07;42,04;31,97;37,34;24,15;20,45;30,82;3,69;9,17;26,76;19,19;29,22;10,85;9,61;16,46;6,37;5,63;19,33;6,0;;;;
13/10/2024;7,38;3,36;12,19;12,36;10,64;12,21;3,27;14,98;9,84;3,86;15,2;13,55;7,03;21,25;2,66;11,99;1,24;4,24;22,49;4,85;9,71;19,86;16,62;9,1;20,6;11,05;17,26;5,34;19,28;35,4;25,68;9,83;39,82;13,45;14,51;40,39;36,27;47,0;49,02;46,06;28,42;11,37;14,82;43,78;54,83;18,38;27,38;15,77;34,55;0,77;38,85;3,26;12,07;23,74;44,93;36,71;31,58;49,08;12,84;24,2;1,64;10,51;25,67;22,95;6,61;38,0;41,46;14,16;12,34;26,01;25,33;38,27;35,16;37,05;25,87;24,27;28,15;47,05;27,19;26,43;18,78;28,31;38,34;8,74;18,95;2,26;29,29;26,07;9,1;17,8;25,38;25,38;22,41;21,78;6,01;6,3;;;;
14/10/2024;18,98;23,28;19,67;1,19;20,32;11,22;22,38;24,02;18,51;8,49;17,6;3,15;16,73;19,51;23,14;12,04;9,88;9,16;23,32;18,57;5,54;9,18;26,3;15,74;29,48;19,68;5,16;28,59;3,29;32,3;54,7;39,15;1,14;49,31;48,86;11,24;13,81;50,68;48,18;42,11;48,24;49,1;36,0;3,62;6,87;29,87;38,3;51,73;0,44;29,98;45,17;31,02;4,17;40,01;32,18;18,51;46,78;1,94;22,17;5,76;48,72;19,92;33,63;13,33;20,74;22,05;41,63;37,71;16,02;42,68;36,89;13,24;32,16;14,39;25,2;41,13;35,32;5,01;39,79;28,86;14,55;35,42;32,92;13,0;27,31;20,49;19,95;10,39;11,04;16,18;14,19;2,44;25,32;7,74;12,14;6,6;;;;
15/10/2024;13,01;21,17;11,03;23,73;0,85;11,05;19,37;8,93;17,34;24,45;22,22;9,65;19,25;4,03;4,93;2,23;5,58;11,26;21,47;23,53;3,88;18,0;4,07;2,51;14,14;13,66;1,25;30,81;34,37;11,54;30,65;30,72;58,42;6,63;19,26;33,27;14,3;23,49;49,52;26,11;2,76;21,99;40,29;13,61;37,55;16,07;20,56;45,07;0,92;39,61;39,23;20,58;9,15;36,46;17,91;35,18;11,42;34,61;3,25;3,7;25,71;29,2;11,74;38,52;25,8;34,38;19,04;23,72;34,16;48,84;16,22;3,13;19,77;45,4;17,42;13,18;2,67;14,51;29,01;18,25;29,22;12,05;33,68;9,5;26,2;3,04;8,68;16,38;21,49;18,19;13,45;15,0;13,16;15,7;15,25;5,4;;;;
16/10/2024;19,83;3,82;4,75;2,36;20,85;13,19;4,59;22,32;2,33;18,86;19,79;8,09;5,44;20,6;13,98;6,36;6,42;1,83;6,76;2,73;22,12;16,11;0,4;23,69;10,66;15,43;26,82;9,25;15,61;37,19;31,61;51,0;50,5;52,95;21,3;32,76;37,6;10,62;35,25;33,28;35,03;37,82;42,64;15,58;12,42;29,22;19,18;13,29;24,87;51,96;5,1;8,43;23,9;7,12;22,04;3,96;8,36;13,21;48,1;23,97;27,49;15,52;21,63;25,9;6,48;13,24;10,69;18,88;15,57;10,54;13,35;23,57;12,84;12,49;20,52;48,83;10,33;11,27;24,24;29,81;26,44;29,24;17,34;31,48;27,18;20,69;12,21;3,4;6,42;12,84;17,59;26,84;13,12;15,7;2,16;6,3;;;;
17/10/2024;1,26;11,25;2,82;23,18;7,53;4,61;17,17;8,52;7,27;3,14;18,69;22,07;11,78;2,53;6,5;19,29;13,19;4,23;0,45;12,65;10,54;20,06;0,25;0,68;26,22;9,53;14,38;16,83;2,83;29,51;16,3;5,29;59,99;50,12;25,43;35,69;28,92;15,34;24,05;26,33;43,0;41,61;43,84;17,42;30,55;13,46;22,35;35,2;10,86;4,77;34,0;32,73;10,43;15,07;5,51;48,43;21,4;17,33;32,17;10,72;15,73;19,61;27,07;26,91;8,49;16,15;34,13;23,15;38,24;9,18;19,18;30,19;22,56;34,24;8,41;21,6;23,13;30,24;7,16;5,24;33,59;11,46;16,98;21,83;28,03;15,17;23,23;19,61;18,21;22,59;15,32;24,33;10,87;20,1;20,46;6,6;;;;
18/10/2024;16,36;18,25;2,64;17,16;17,78;4,07;13,61;4,64;24,93;18,28;13,28;12,08;10,16;19,96;21,11;19,43;6,41;10,1;17,99;9,9;24,47;22,34;7,5;23,71;3,36;11,36;9,6;26,45;24,14;11,86;49,54;21,42;55,38;53,88;2,45;43,56;37,31;16,98;44,75;2,21;6,12;40,22;2,0;3,86;37,3;42,55;18,61;48,97;3,16;42,13;38,38;51,65;18,82;15,51;4,13;15,16;19,65;2,14;24,21;41,82;3,8;29,13;41,23;25,52;0,4;18,43;0,63;2,94;38,21;33,68;11,26;4,17;47,95;39,49;14,38;38,81;35,56;41,6;41,63;24,62;22,04;38,51;1,86;32,08;26,99;4,03;2,38;23,64;1,46;3,88;9,91;6,09;1,2;20,34;15,26;6,3;;;;
19/10/2024;4,63;22,47;2,81;12,26;4,01;11,73;14,4;22,37;21,66;17,13;21,23;10,83;13,13;1,2;12,66;0,97;21,08;15,29;17,42;17,89;22,98;13,56;6,51;3,81;20,96;9,31;27,15;24,72;16,57;17,19;28,44;28,69;0,48;0,15;12,22;44,58;38,76;42,31;38,84;24,86;5,05;16,2;30,93;24,77;58,59;29,66;2,74;25,9;40,87;15,85;31,51;20,42;2,38;10,84;11,87;59,41;55,71;30,41;14,48;36,36;1,92;24,94;32,29;11,63;1,35;29,28;6,81;4,69;24,23;16,42;32,7;26,65;8,07;4,68;16,43;34,31;44,2;25,01;5,97;42,88;27,27;12,63;3,06;17,6;37,3;11,86;1,31;8,1;15,95;13,14;15,97;10,18;22,25;14,08;1,75;6,6;;;;
20/10/2024;3,21;15,32;7,98;24,62;19,71;18,4;14,96;9,73;14,53;22,2;18,82;14,58;12,55;20,91;13,19;23,65;21,08;3,2;2,16;3,7;21,44;12,33;23,45;27,02;19,65;5,66;3,02;23,9;20,21;15,79;13,33;25,96;0,56;6,64;29,09;48,95;41,27;0,78;21,01;39,01;40,76;35,65;17,98;39,27;36,93;35,42;56,86;55,74;37,71;25,19;1,43;31,75;2,24;23,83;26,55;38,82;59,49;6,41;1,99;38,51;16,99;33,27;24,47;29,32;13,01;25,12;14,15;37,04;9,87;37,42;49,18;17,71;20,38;32,91;17,72;3,12;22,28;8,42;8,12;10,87;42,88;23,32;30,38;28,42;9,83;20,71;22,98;7,3;18,19;2,15;12,52;3,23;3,69;6,07;5,44;6,3;;;;
21/10/2024;7,83;16,16;9,43;21,8;6,51;4,08;21,99;4,43;4,17;17,66;7,46;13,2;7,11;18,92;12,87;2,61;22,6;8,97;14,8;24,85;16,15;23,62;15,93;14,39;6,17;9,09;2,26;10,61;2,05;21,38;38,89;37,01;47,64;1,97;21,36;8,54;54,77;43,42;17,45;11,07;47,48;52,77;32,22;18,43;37,49;48,93;51,48;53,07;11,85;1,67;32,86;5,37;18,96;16,87;24,75;25,4;10,97;33,84;19,85;35,17;10,91;42,27;14,6;8,72;19,04;20,86;54,77;37,12;14,55;44,46;22,5;19,47;45,43;39,78;6,81;22,42;28,63;29,22;31,53;5,83;0,45;12,73;17,59;23,23;30,43;7,63;17,87;1,04;7,98;14,96;2,8;5,85;10,12;4,29;18,96;6,0;;;;
22/10/2024;2,13;6,74;15,39;15,48;8,01;24,48;21,71;7,71;12,24;3,7;20,68;12,36;17,27;7,79;11,75;6,74;16,61;17,11;6,17;22,47;3,18;1,96;3,21;2,14;22,74;19,9;0,28;18,78;28,09;6,57;16,9;36,13;54,48;12,85;21,06;28,1;17,46;34,94;36,28;25,69;38,5;47,45;37,71;46,38;50,37;40,48;23,69;17,8;55,44;39,55;12,5;39,17;42,62;0,54;55,81;41,69;34,5;10,35;50,59;26,92;30,95;22,78;28,84;17,07;28,02;26,45;6,61;20,93;1,34;42,87;16,33;6,89;24,37;1,87;30,51;43,97;45,23;24,45;26,64;21,59;17,4;35,56;23,01;15,42;28,58;19,87;21,13;17,65;24,02;17,74;11,08;15,45;22,07;24,56;6,51;6,3;;;;
23/10/2024;22,93;17,52;21,73;7,74;13,02;3,99;8,24;21,0;15,53;22,18;6,72;2,26;22,53;8,24;17,08;19,0;18,25;8,18;26,21;12,96;25,62;7,04;6,24;1,85;3,52;5,67;5,79;6,2;35,9;1,53;3,58;9,28;16,07;21,88;43,57;45,68;17,64;32,37;30,28;8,19;44,08;21,92;26,71;42,61;46,42;43,65;4,48;27,08;30,26;35,78;31,52;19,01;55,47;32,3;2,27;40,33;22,17;14,51;18,35;35,61;1,48;1,16;15,79;45,15;31,07;19,93;2,46;24,7;25,39;32,11;8,53;25,51;30,05;19,68;16,05;40,45;32,42;6,25;34,24;28,14;5,83;9,23;4,34;5,93;19,74;8,91;19,72;6,36;18,91;6,34;14,8;3,29;23,68;1,05;6,0;6,0;;;;
24/10/2024;9,55;3,43;10,33;18,55;9,49;9,08;17,76;22,82;17,37;11,69;21,81;7,28;17,92;11,49;4,2;8,03;5,12;21,81;16,13;25,03;13,76;7,17;10,41;25,53;26,07;27,28;21,51;21,89;41,0;48,03;36,89;21,35;1,19;39,95;8,99;13,36;42,45;42,79;19,15;37,68;26,06;45,11;51,24;43,23;38,11;8,8;9,06;4,91;14,97;39,85;21,9;28,32;1,04;5,11;19,34;44,4;2,54;14,85;34,11;0,01;25,61;24,77;0,31;5,16;1,14;25,57;39,02;37,8;31,92;40,75;22,53;13,51;21,43;1,02;1,06;12,15;26,41;41,06;13,62;16,48;32,58;3,31;28,39;14,47;38,82;31,3;12,29;6,44;22,42;12,18;23,44;2,05;3,11;14,84;21,58;6,0;;;;
25/10/2024;24,62;2,62;14,43;9,25;9,36;14,08;23,22;9,18;11,62;0,48;4,2;17,61;10,81;5,22;11,76;10,24;12,3;4,16;12,79;1,27;4,81;13,89;0,32;23,12;19,63;8,25;20,38;11,11;24,4;26,98;15,88;20,95;18,3;39,38;1,21;11,96;61,72;38,92;2,11;16,28;50,63;39,24;16,32;47,8;16,12;12,23;42,44;1,7;28,78;8,82;1,67;36,49;23,1;21,76;8,2;29,29;23,16;14,93;28,94;2,96;14,57;32,52;0,19;19,25;10,6;15,78;45,18;50,85;46,85;32,13;4,54;2,87;44,34;45,67;13,24;9,8;38,5;26,41;27,99;37,35;12,54;9,37;37,76;27,68;15,58;0,87;5,95;18,64;21,09;23,45;21,57;6,83;8,55;12,06;4,66;6,9;;;;
26/10/2024;24,59;19,39;21,57;25,85;3,11;18,21;19,5;16,93;1,38;23,67;7,75;18,49;17,55;4,55;22,36;14,74;1,35;7,55;7,69;16,99;13,97;21,7;19,92;18,84;28,98;20,19;4,74;28,96;8,49;22,06;42,67;7,31;56,7;33,42;59,93;52,1;26,11;50,26;13,81;32,14;33,55;27,36;7,2;31,33;4,61;18,17;45,72;26,4;21,05;4,41;43,79;50,22;4,78;28,41;51,83;11,21;48,61;32,49;1,86;43,01;37,62;22,49;10,57;10,93;13,77;34,19;28,78;28,75;28,1;23,83;21,64;13,11;8,91;33,91;1,41;4,93;20,84;28,83;37,51;10,86;33,25;37,12;6,17;5,35;28,23;27,8;8,04;2,77;31,07;4,4;27,01;7,22;17,83;10,12;3,55;6,6;;;;
27/10/2024;8,71;0,69;21,48;19,67;25,82;18,01;16,73;2,2;25,4;8,83;10,45;15,24;20,71;11,2;2,72;2,17;26,19;17,27;17,61;22,34;5,89;12,35;13,82;19,68;21,17;17,11;10,99;29,29;2,5;42,38;20,71;53,93;16,69;36,43;19,78;35,98;1,43;27,89;44,63;3,16;16,81;42,22;21,24;23,92;35,76;44,14;40,47;25,46;39,23;0,55;12,22;25,91;39,23;36,44;30,16;7,46;38,41;8,29;39,0;54,19;6,35;22,17;0,09;23,35;4,67;10,43;25,34;20,92;16,0;1,76;0,73;14,8;1,7;24,88;1,21;6,35;36,97;20,19;24,06;10,67;39,8;31,09;38,65;0,3;29,36;11,02;8,07;16,62;7,97;4,26;11,06;25,61;8,0;16,99;21,16;6,6;;;;
28/10/2024;0,69;6,67;20,19;0,9;24,91;7,62;16,06;6,46;13,44;2,25;8,96;1,32;22,99;10,44;12,32;4,96;4,4;21,64;20,86;18,65;22,12;18,69;7,56;11,45;7,42;3,7;10,99;26,82;3,99;36,29;35,59;40,81;3,15;48,09;6,01;9,69;49,12;51,78;3,63;23,25;36,22;28,22;35,83;30,46;33,76;44,31;23,5;46,97;21,76;25,27;32,18;40,74;50,9;5,02;37,64;6,14;54,11;50,43;25,72;4,59;4,77;27,97;8,48;9,29;10,8;10,7;43,85;28,03;34,39;7,07;8,05;36,22;3,09;3,21;6,44;14,66;10,1;2,67;26,77;8,83;31,89;19,32;10,0;30,85;16,02;1,1;9,6;16,48;18,78;9,65;12,51;10,03;9,0;21,46;5,75;5,7;;;;
29/10/2024;9,15;2,93;3,33;21,21;7,06;2,21;3,7;6,75;5,07;16,24;19,41;10,81;7,21;2,63;7,81;1,33;13,94;14,26;22,65;8,35;5,04;12,83;14,72;25,87;3,14;10,79;13,89;24,19;18,99;31,03;35,01;24,78;59,17;39,45;47,3;31,02;40,41;2,19;20,53;42,99;12,8;15,69;13,48;10,33;43,44;11,1;48,36;25,58;49,14;15,7;15,16;11,26;15,1;16,5;27,74;28,46;41,85;34,65;32,49;37,46;11,22;32,75;20,66;33,88;32,99;33,8;6,34;25,3;26,79;38,69;23,23;37,73;17,21;8,46;0,87;38,63;18,55;12,87;7,79;6,34;33,95;6,7;22,06;31,18;5,57;6,93;10,93;25,88;9,32;5,52;7,37;8,17;0,04;3,44;17,19;6,3;;;;
30/10/2024;21,55;24,42;1,72;10,96;8,44;4,95;11,93;11,7;0,51;20,93;1,17;2,04;16,97;14,47;14,94;14,05;9,4;4,35;2,68;19,94;13,35;7,38;9,22;22,38;12,41;16,88;16,68;18,64;32,99;34,56;14,74;10,98;0,58;38,03;17,38;50,27;39,39;13,7;32,8;5,23;51,16;49,18;46,17;25,21;36,32;15,93;58,17;39,52;13,4;16,11;21,58;21,95;45,04;14,38;34,15;12,02;0,11;19,07;14,03;10,77;20,56;27,38;1,3;15,12;24,56;8,97;37,79;9,04;5,63;14,01;14,75;23,83;48,44;14,95;34,7;1,69;15,21;39,08;17,34;18,02;20,31;21,4;4,31;2,41;3,7;6,54;0,24;12,06;2,14;5,35;4,98;21,82;18,53;21,39;15,69;6,0;;;;
31/10/2024;5,8;23,92;18,2;3,75;4,88;8,25;6,18;14,72;15,68;18,71;24,81;9,23;4,12;10,73;16,11;9,7;21,37;20,66;0,46;16,85;11,82;18,28;6,75;8,42;22,51;19,4;19,37;3,13;2,35;8,0;28,49;27,63;10,22;16,65;24,53;15,4;24,51;11,06;48,35;55,29;32,92;47,5;54,82;6,62;32,0;39,98;20,67;38,71;33,58;23,0;46,18;3,32;38,05;17,47;10,69;36,39;8,07;7,36;4,44;11,75;1,94;34,79;15,4;42,95;22,75;22,0;12,44;5,91;38,32;35,19;36,07;6,96;35,9;39,32;8,47;24,11;9,34;34,12;7,76;19,55;10,72;23,33;19,25;39,97;34,06;16,12;13,82;19,4;28,83;5,76;0,21;26,3;12,32;6,55;18,59;6,9;6,9;6,3;6,0;6,6
01/11/2024;9,86;13,35;21,07;12,26;12,39;11,27;16,86;8,58;3,74;3,32;10,74;17,04;6,38;7,14;12,05;17,9;19,12;19,26;3,41;8,79;0,74;25,91;22,53;14,97;16,95;18,82;0,87;21,59;25,34;11,1;7,87;6,38;3,56;18,27;13,5;40,58;3,04;12,67;22,4;7,95;49,85;22,79;25,42;33,12;25,69;51,32;47,59;40,37;42,06;49,83;36,27;18,14;34,98;22,89;47,27;33,85;16,39;33,75;0,22;16,84;0,65;39,3;30,79;15,24;32,65;49,63;24,28;49,29;4,52;0,92;32,46;34,99;0,54;17,65;17,94;25,08;34,08;2,89;16,93;18,85;1,52;0,63;34,29;2,61;2,2;20,84;17,05;4,85;4,39;10,31;11,02;1,36;2,95;11,32;15,24;6,0;;;;
02/11/2024;16,99;1,85;20,7;2,02;22,71;17,81;1,33;11,98;12,23;4,94;20,75;4,25;1,46;8,97;13,54;4,99;7,8;5,75;21,68;21,2;0,67;15,31;8,02;5,29;23,22;6,44;2,74;23,63;36,41;0,45;29,68;47,62;14,98;46,2;27,8;33,53;62,45;54,29;3,17;23,82;36,43;13,98;32,27;43,38;4,43;57,0;0,11;59,21;3,19;1,8;0,17;16,92;45,67;21,07;35,52;42,44;24,03;32,68;58,68;30,81;27,67;29,2;48,99;34,73;44,02;13,08;1,76;44,35;50,4;34,77;26,83;16,0;9,89;1,51;21,37;37,94;15,08;26,37;25,66;1,58;34,87;6,91;20,79;15,71;25,94;12,73;7,93;22,0;21,04;3,16;13,04;15,53;2,95;0,29;12,65;5,4;;;;
03/11/2024;10,63;1,86;2,9;20,74;17,97;5,14;7,83;10,71;5,8;19,39;15,95;18,83;10,07;21,58;2,54;20,23;20,16;13,8;10,51;9,02;15,3;4,73;21,7;19,02;14,34;20,75;17,19;23,96;5,88;5,67;14,9;11,92;26,12;12,88;27,14;60,91;15,39;47,06;6,85;14,5;6,06;17,31;44,09;14,72;50,95;32,7;47,18;8,54;3,39;28,44;10,66;28,54;12,59;22,45;65,77;49,98;1,72;0,98;42,98;11,91;46,23;7,51;27,26;42,19;28,1;4,8;40,09;46,61;19,2;45,78;10,69;33,44;13,25;45,06;14,34;6,55;5,65;31,44;16,72;38,72;38,67;32,17;0,81;24,71;3,39;24,0;16,99;14,63;7,97;20,56;4,7;0,32;10,61;17,58;23,7;6,3;;;;
04/11/2024;19,78;11,57;13,3;17,5;6,0;7,55;0,72;24,24;15,26;18,26;8,9;13,03;9,2;16,17;17,99;21,2;11,45;0,07;8,91;7,62;11,02;12,96;18,41;2,33;0,13;7,84;20,15;5,62;6,46;21,38;6,18;35,09;3,12;24,32;37,68;35,97;35,2;12,68;2,19;19,92;51,41;16,54;32,4;19,7;10,85;22,93;0,94;34,55;47,19;21,79;28,34;27,97;12,6;5,21;42,35;17,8;49,9;33,26;37,85;13,55;0,19;6,61;13,49;11,25;29,54;28,15;51,0;0,17;22,89;35,3;13,61;40,56;27,48;36,41;23,74;46,57;25,15;26,7;8,02;28,45;16,21;31,35;9,03;22,77;20,38;5,46;14,37;19,21;5,22;2,33;5,84;14,69;22,12;18,99;9,11;6,6;;;;
05/11/2024;15,9;20,68;13,94;13,82;17,37;19,84;10,74;20,92;8,39;6,99;12,93;15,67;12,69;26,21;22,43;16,48;3,21;17,38;2,26;20,58;17,23;16,25;1,04;1,55;11,67;25,93;2,41;12,68;42,32;2,32;44,67;22,96;50,7;38,12;50,93;51,29;62,64;36,1;33,89;48,41;44,41;34,15;36,02;8,52;35,02;32,41;5,07;15,76;48,14;45,3;22,62;13,38;22,01;29,63;3,44;46,03;27,58;9,09;6,22;24,07;7,58;56,42;26,82;52,38;3,08;5,07;39,73;51,76;16,9;13,38;37,17;47,7;17,48;14,95;30,17;31,12;9,0;30,99;38,39;12,3;24,35;21,6;2,44;10,0;20,63;16,12;8,11;15,85;13,4;13,64;11,16;15,19;13,31;16,57;3,79;5,7;;;;
